category,hood,weekday,month,hour,count
CONDUCT,SouthEast,7,11,19,1
THEFT,NorthEast,6,12,08,16
OTHER,NorthEast,1,11,18,18
SEX,NorthEast,4,12,06,5
THEFT,NorthEast,7,01,00,19
MISSING PERSONS,NorthEast,3,07,16,1
THEFT,Center,2,09,13,5
THEFT,NorthWest,6,04,02,1
CONDUCT,NorthEast,1,02,08,3
THEFT,NorthEast,6,06,19,17
CONDUCT,NorthWest,3,06,21,1
FRAUD,NorthEast,1,12,16,2
SEX,Center,1,02,00,1
OTHER,NorthEast,1,10,12,25
THEFT,Center,2,12,03,2
OTHER,SouthWest,5,02,10,5
OTHER,SouthWest,5,12,07,1
MISSING PERSONS,SouthEast,6,06,22,1
THEFT,NorthWest,1,04,10,7
SEX,SouthWest,6,08,04,1
OTHER,NorthEast,5,01,18,25
OTHER,SouthEast,7,03,08,4
THEFT,SouthWest,4,04,21,3
MISSING PERSONS,SouthEast,4,08,20,2
DRUG/ALC,NorthEast,4,10,17,6
OTHER,Center,7,10,06,3
SEX,NorthEast,2,04,23,2
OTHER,NorthEast,4,11,01,5
FRAUD,NorthEast,4,03,12,6
CONDUCT,NorthWest,7,02,17,1
THEFT,NorthEast,3,03,12,22
CONDUCT,Center,5,07,21,1
OTHER,NorthWest,4,12,13,2
SEX,SouthWest,7,10,17,1
FRAUD,NorthEast,5,04,04,1
CONDUCT,SouthWest,3,05,15,1
OTHER,NorthWest,4,09,03,3
SEX,Center,5,10,11,1
OTHER,Center,5,01,17,10
CONDUCT,NorthEast,3,03,05,1
SEX,SouthEast,7,12,03,2
OTHER,NorthEast,3,03,10,20
OTHER,SouthWest,3,01,19,3
OTHER,SouthEast,3,03,15,5
TRESPASSING,Center,2,07,10,1
OTHER,NorthEast,1,08,19,20
MISSING PERSONS,NorthEast,5,12,00,1
SEX,NorthEast,7,06,09,2
DRUG/ALC,Center,3,06,20,2
OTHER,SouthWest,7,01,11,1
SEX,SouthEast,7,09,13,3
CONDUCT,NorthEast,6,10,07,3
SEX,Center,7,04,13,2
CONDUCT,Center,1,05,13,2
OTHER,NorthEast,7,07,01,13
CONDUCT,SouthEast,2,01,08,1
TRESPASSING,NorthEast,6,04,15,1
THEFT,NorthEast,6,10,02,12
SEX,NorthEast,5,04,05,1
THEFT,SouthEast,2,03,16,8
OTHER,SouthEast,2,05,11,4
THEFT,NorthEast,5,08,16,32
OTHER,NorthWest,1,04,12,10
SEX,NorthWest,7,07,02,1
THEFT,NorthEast,6,02,22,27
OTHER,NorthWest,4,10,20,1
DRUG/ALC,NorthEast,3,03,00,1
SEX,SouthEast,3,05,02,1
OTHER,Center,4,05,10,6
OTHER,NorthWest,3,06,18,11
THEFT,NorthEast,6,01,13,25
OTHER,SouthEast,4,07,04,1
CONDUCT,NorthWest,6,10,08,1
CONDUCT,NorthEast,1,11,21,1
THEFT,SouthEast,1,05,03,3
OTHER,Center,7,11,07,3
TRESPASSING,SouthEast,1,02,10,1
OTHER,NorthWest,6,02,12,7
OTHER,NorthWest,2,04,09,7
MISSING PERSONS,Center,3,01,16,2
THEFT,NorthEast,1,04,22,13
THEFT,Center,7,07,00,8
THEFT,Center,4,11,00,5
OTHER,NorthWest,7,06,23,2
THEFT,NorthWest,4,08,14,3
OTHER,Center,4,07,07,1
DRUG/ALC,SouthEast,3,08,14,1
OTHER,SouthWest,5,04,02,1
SEX,NorthEast,5,12,12,3
CONDUCT,NorthWest,1,12,10,1
THEFT,Center,6,08,15,3
FRAUD,Center,3,05,12,1
CONDUCT,SouthWest,4,12,21,1
THEFT,Center,4,05,12,1
OTHER,Center,7,01,01,6
OTHER,NorthEast,4,04,20,13
MISSING PERSONS,Center,6,12,05,2
SEX,SouthEast,2,07,00,1
TRESPASSING,NorthEast,2,01,10,3
TRESPASSING,SouthEast,2,01,15,1
OTHER,NorthEast,5,07,17,17
OTHER,SouthEast,7,08,21,6
CONDUCT,NorthEast,6,04,08,1
SEX,Center,6,04,00,1
TRESPASSING,NorthWest,3,02,17,1
SEX,SouthEast,6,09,00,2
OTHER,NorthEast,2,10,09,13
OTHER,Center,1,12,11,2
OTHER,SouthWest,3,06,13,1
THEFT,NorthWest,6,12,07,1
THEFT,NorthWest,1,10,22,1
MISSING PERSONS,Center,1,02,12,5
DRUG/ALC,NorthEast,7,01,12,1
OTHER,SouthWest,2,06,17,2
SEX,SouthEast,5,07,14,1
OTHER,Center,5,07,18,4
CONDUCT,Center,2,03,01,2
CONDUCT,SouthWest,3,01,04,1
OTHER,Center,1,06,15,1
CONDUCT,NorthEast,1,08,04,1
SEX,SouthEast,6,01,23,2
THEFT,SouthEast,4,12,09,1
THEFT,NorthEast,4,06,03,10
FRAUD,NorthEast,3,06,03,3
TRESPASSING,Center,5,03,13,1
TRESPASSING,SouthWest,3,05,08,2
OTHER,NorthWest,4,01,08,2
THEFT,NorthEast,7,05,09,20
SEX,NorthEast,4,10,15,6
OTHER,Center,3,02,22,8
SEX,SouthEast,4,10,10,1
TRESPASSING,NorthEast,1,11,10,1
MISSING PERSONS,Center,3,05,20,2
OTHER,Center,3,10,02,1
DRUG/ALC,NorthEast,6,03,01,1
DRUG/ALC,NorthEast,3,03,14,6
THEFT,Center,7,07,14,4
THEFT,SouthEast,6,12,21,4
SEX,NorthEast,2,12,12,4
THEFT,Center,6,03,10,2
OTHER,NorthWest,7,08,07,2
OTHER,NorthWest,7,06,05,1
DRUG/ALC,SouthEast,6,07,08,2
DRUG/ALC,NorthEast,6,04,03,2
THEFT,Center,4,11,14,5
THEFT,SouthEast,1,12,06,5
OTHER,Center,6,03,12,9
OTHER,NorthWest,5,07,19,3
THEFT,NorthWest,4,08,00,1
OTHER,NorthWest,5,04,09,4
THEFT,NorthWest,6,11,15,3
SEX,SouthEast,3,12,16,1
TRESPASSING,NorthEast,3,09,12,1
OTHER,NorthEast,7,02,04,5
THEFT,NorthWest,1,07,16,6
SEX,Center,5,06,06,1
CONDUCT,SouthEast,1,03,04,1
OTHER,Center,3,06,19,5
TRESPASSING,NorthEast,3,03,18,1
OTHER,Center,7,06,11,5
OTHER,SouthWest,5,06,17,6
OTHER,Center,2,07,18,4
THEFT,SouthWest,1,02,09,4
CONDUCT,Center,5,03,01,2
MISSING PERSONS,SouthEast,1,10,17,1
MISSING PERSONS,NorthWest,1,03,12,1
OTHER,NorthEast,3,07,13,21
CONDUCT,NorthEast,2,01,21,1
TRESPASSING,Center,2,03,13,2
SEX,Center,3,04,01,2
FRAUD,SouthWest,7,04,10,1
SEX,SouthEast,6,09,14,1
OTHER,Center,6,09,18,3
OTHER,Center,3,12,08,5
OTHER,SouthEast,6,04,18,15
SEX,Center,6,04,14,1
SEX,SouthEast,3,09,01,2
THEFT,Center,1,03,02,2
OTHER,NorthEast,2,07,17,27
TRESPASSING,Center,3,03,17,1
CONDUCT,Center,1,03,07,2
OTHER,SouthWest,1,05,04,1
OTHER,NorthEast,5,10,09,23
OTHER,NorthEast,7,03,21,13
OTHER,NorthEast,6,09,17,12
OTHER,Center,7,12,15,4
OTHER,NorthEast,5,11,08,17
THEFT,SouthEast,7,02,16,6
DRUG/ALC,NorthEast,7,04,07,4
THEFT,SouthWest,3,09,05,1
THEFT,SouthEast,2,10,05,3
OTHER,NorthWest,7,01,17,3
CONDUCT,NorthEast,3,10,16,4
OTHER,NorthEast,1,10,20,22
CONDUCT,NorthEast,5,02,18,1
TRESPASSING,Center,4,08,10,1
THEFT,SouthEast,1,03,00,1
MISSING PERSONS,SouthEast,6,09,20,3
CONDUCT,NorthEast,4,12,10,2
MISSING PERSONS,Center,6,04,20,2
OTHER,NorthEast,4,12,05,6
THEFT,SouthEast,5,10,23,4
CONDUCT,SouthEast,4,12,15,1
THEFT,SouthWest,5,02,20,3
THEFT,SouthWest,4,06,16,2
THEFT,NorthEast,2,09,11,15
DRUG/ALC,SouthEast,2,03,09,7
DRUG/ALC,NorthEast,5,08,09,1
FRAUD,SouthEast,5,07,12,2
THEFT,SouthWest,3,01,14,4
THEFT,NorthEast,1,08,14,30
CONDUCT,SouthEast,2,10,12,1
THEFT,SouthWest,6,01,01,2
OTHER,SouthEast,2,02,08,4
MISSING PERSONS,NorthEast,7,06,16,2
THEFT,NorthEast,6,07,11,17
CONDUCT,Center,5,02,17,1
CONDUCT,NorthWest,7,07,21,1
OTHER,NorthWest,5,10,06,1
DRUG/ALC,Center,3,06,12,3
THEFT,NorthEast,4,02,02,2
SEX,NorthEast,5,10,13,1
THEFT,NorthEast,4,10,22,19
OTHER,SouthWest,7,08,15,5
FRAUD,NorthEast,6,08,18,4
OTHER,SouthWest,5,09,14,2
SEX,SouthWest,5,04,18,1
OTHER,NorthWest,1,04,20,1
OTHER,SouthEast,7,05,23,10
FRAUD,NorthEast,2,12,00,1
CONDUCT,NorthEast,4,02,07,1
DRUG/ALC,Center,6,02,18,1
CONDUCT,NorthEast,5,03,19,1
SEX,NorthWest,3,08,12,1
OTHER,NorthEast,3,06,01,5
THEFT,SouthWest,6,11,07,1
OTHER,NorthEast,6,06,14,18
OTHER,NorthEast,1,01,08,14
OTHER,SouthWest,3,08,08,6
MISSING PERSONS,SouthEast,6,05,15,2
OTHER,SouthEast,2,12,22,4
CONDUCT,SouthWest,7,03,23,1
OTHER,SouthWest,6,07,00,5
SEX,NorthEast,3,07,09,2
CONDUCT,Center,6,08,09,2
SEX,NorthEast,3,04,19,5
MISSING PERSONS,Center,7,03,09,2
SEX,NorthEast,7,04,11,1
CONDUCT,NorthEast,1,05,11,4
THEFT,NorthEast,3,03,20,26
FRAUD,NorthEast,4,03,20,1
DRUG/ALC,NorthEast,6,02,17,3
OTHER,SouthEast,3,05,18,5
OTHER,NorthEast,5,04,06,5
SEX,NorthWest,6,11,22,1
CONDUCT,SouthWest,6,11,02,1
OTHER,SouthEast,3,10,00,5
CONDUCT,SouthEast,6,06,16,1
FRAUD,SouthWest,4,09,23,1
THEFT,SouthEast,2,10,23,2
DRUG/ALC,SouthEast,5,03,09,1
DRUG/ALC,NorthEast,2,08,09,1
THEFT,SouthWest,2,02,20,2
THEFT,NorthEast,5,09,11,17
THEFT,SouthWest,6,12,15,4
OTHER,SouthEast,5,02,08,5
SEX,NorthWest,3,04,17,1
THEFT,SouthEast,1,03,14,1
SEX,NorthWest,1,10,15,1
THEFT,NorthEast,7,11,16,21
FRAUD,Center,2,02,09,1
MISSING PERSONS,SouthEast,4,04,17,3
CONDUCT,NorthEast,7,09,20,4
CONDUCT,SouthEast,4,01,01,2
CONDUCT,SouthWest,1,02,15,1
MISSING PERSONS,Center,4,09,17,2
FRAUD,SouthEast,6,09,12,1
TRESPASSING,NorthWest,6,03,14,1
SEX,Center,6,09,02,3
THEFT,SouthEast,5,10,05,1
OTHER,NorthEast,2,11,08,22
OTHER,NorthEast,4,12,23,14
FRAUD,NorthEast,3,07,16,4
THEFT,NorthEast,4,07,16,25
MISSING PERSONS,NorthEast,1,12,16,1
THEFT,SouthWest,7,09,18,4
CONDUCT,Center,3,02,13,1
DRUG/ALC,NorthEast,3,12,06,1
TRESPASSING,NorthEast,4,12,21,1
CONDUCT,NorthEast,2,02,18,4
OTHER,Center,6,11,03,8
THEFT,SouthWest,3,01,00,3
THEFT,SouthWest,6,06,11,4
THEFT,NorthEast,1,08,00,19
MISSING PERSONS,NorthEast,4,09,18,1
TRESPASSING,NorthEast,3,10,03,1
CONDUCT,NorthEast,2,03,19,3
MISSING PERSONS,NorthEast,5,04,04,1
CONDUCT,SouthEast,5,08,19,2
CONDUCT,Center,7,07,04,1
OTHER,SouthEast,5,12,22,2
OTHER,SouthEast,7,05,05,4
THEFT,SouthEast,3,08,20,7
MISSING PERSONS,Center,2,10,21,2
CONDUCT,SouthEast,7,05,10,1
SEX,NorthEast,3,10,17,9
SEX,NorthEast,1,04,15,9
THEFT,SouthEast,4,11,02,1
CONDUCT,NorthEast,7,05,15,1
OTHER,NorthEast,2,04,06,1
OTHER,SouthWest,5,09,00,3
SEX,Center,7,10,23,2
THEFT,SouthWest,7,03,12,1
OTHER,SouthWest,5,01,23,1
SEX,NorthEast,2,10,13,2
OTHER,SouthWest,6,07,14,2
FRAUD,NorthWest,6,11,17,1
CONDUCT,SouthEast,1,01,18,1
OTHER,SouthWest,3,07,01,1
OTHER,SouthWest,7,03,10,4
THEFT,SouthEast,7,07,02,3
OTHER,NorthEast,3,01,11,22
OTHER,NorthEast,6,06,00,16
OTHER,SouthWest,1,08,11,6
OTHER,NorthEast,7,01,19,17
SEX,Center,3,11,12,3
SEX,Center,3,05,00,2
SEX,Center,6,08,22,2
THEFT,NorthWest,7,12,03,1
CONDUCT,NorthEast,3,07,22,1
OTHER,SouthWest,2,09,14,1
SEX,Center,3,10,18,2
OTHER,SouthEast,3,10,14,3
CONDUCT,NorthEast,3,05,08,2
OTHER,SouthEast,6,10,01,3
THEFT,NorthWest,7,09,13,2
SEX,Center,4,06,20,2
FRAUD,NorthEast,5,12,00,3
SEX,Center,7,05,02,3
DRUG/ALC,NorthWest,1,08,16,3
MISSING PERSONS,SouthWest,2,05,16,3
SEX,NorthWest,7,06,14,1
THEFT,SouthWest,6,10,00,4
THEFT,SouthWest,6,05,18,4
TRESPASSING,NorthEast,4,06,13,3
OTHER,NorthEast,7,11,22,10
THEFT,Center,1,04,07,2
FRAUD,SouthEast,4,07,00,1
THEFT,SouthEast,3,07,00,3
OTHER,NorthWest,6,04,11,5
THEFT,SouthEast,6,08,08,2
THEFT,NorthWest,2,02,03,1
THEFT,Center,1,09,04,3
TRESPASSING,Center,3,11,11,3
THEFT,SouthEast,1,04,04,3
TRESPASSING,Center,7,11,19,1
THEFT,Center,5,04,01,6
THEFT,SouthEast,5,09,01,1
FRAUD,SouthEast,7,11,00,1
TRESPASSING,NorthWest,1,08,08,1
FRAUD,SouthWest,2,01,12,3
OTHER,NorthEast,4,05,08,10
OTHER,Center,3,11,04,1
OTHER,NorthEast,4,07,22,7
CONDUCT,NorthEast,4,01,11,1
DRUG/ALC,NorthEast,5,04,10,5
FRAUD,SouthEast,7,05,12,1
CONDUCT,NorthEast,6,05,20,1
CONDUCT,SouthWest,5,06,15,1
OTHER,SouthEast,5,07,23,5
OTHER,SouthEast,6,01,14,4
CONDUCT,SouthWest,1,07,18,1
OTHER,SouthEast,3,01,01,4
MISSING PERSONS,NorthEast,1,10,05,1
MISSING PERSONS,SouthWest,5,10,08,1
THEFT,SouthWest,7,01,02,2
OTHER,SouthEast,1,06,08,1
TRESPASSING,NorthEast,7,08,17,1
THEFT,SouthEast,5,12,16,4
CONDUCT,SouthEast,1,08,22,1
OTHER,Center,3,08,21,5
CONDUCT,NorthEast,7,12,18,4
TRESPASSING,NorthEast,6,10,04,1
THEFT,NorthWest,6,05,13,4
OTHER,NorthEast,6,10,11,17
MISSING PERSONS,SouthEast,5,08,00,1
OTHER,SouthEast,1,12,19,3
THEFT,SouthWest,7,12,20,1
SEX,NorthEast,6,01,17,8
OTHER,SouthEast,2,07,05,1
CONDUCT,NorthEast,2,07,15,1
SEX,NorthEast,1,03,09,2
MISSING PERSONS,Center,1,04,11,4
TRESPASSING,Center,7,08,18,2
MISSING PERSONS,NorthEast,5,03,14,2
OTHER,Center,6,04,05,2
THEFT,NorthEast,1,07,20,26
CONDUCT,SouthEast,6,09,10,1
OTHER,Center,4,02,13,27
CONDUCT,Center,6,04,10,2
OTHER,SouthEast,6,09,05,3
CONDUCT,Center,7,12,17,1
TRESPASSING,NorthEast,6,01,03,1
CONDUCT,NorthEast,6,09,15,2
DRUG/ALC,Center,5,05,20,3
OTHER,SouthWest,2,03,07,4
CONDUCT,Center,2,05,04,1
OTHER,SouthEast,7,02,22,8
THEFT,SouthWest,6,10,14,2
OTHER,NorthEast,3,02,07,13
MISSING PERSONS,SouthEast,7,05,20,1
THEFT,SouthWest,3,10,01,3
FRAUD,SouthWest,5,01,12,1
OTHER,NorthWest,4,04,16,2
THEFT,SouthEast,3,07,14,3
THEFT,SouthEast,6,07,01,3
DRUG/ALC,NorthEast,2,04,10,2
OTHER,SouthWest,4,03,18,8
CONDUCT,NorthEast,6,01,16,3
OTHER,SouthWest,6,08,20,2
DRUG/ALC,SouthEast,1,10,13,1
TRESPASSING,Center,1,11,08,2
OTHER,NorthWest,3,08,04,1
MISSING PERSONS,SouthWest,5,05,16,1
FRAUD,NorthEast,1,03,16,3
OTHER,SouthWest,4,06,22,9
TRESPASSING,NorthWest,7,08,19,1
SEX,Center,7,12,16,1
FRAUD,NorthEast,7,02,00,2
THEFT,NorthWest,5,02,03,1
THEFT,NorthEast,6,03,08,6
CONDUCT,NorthEast,4,06,01,4
TRESPASSING,NorthEast,7,04,12,1
CONDUCT,NorthEast,5,07,15,3
CONDUCT,NorthEast,1,06,18,1
OTHER,SouthEast,5,07,05,1
OTHER,NorthWest,4,03,13,7
THEFT,NorthEast,3,12,12,15
FRAUD,NorthEast,4,12,12,5
OTHER,SouthEast,7,06,19,3
OTHER,SouthEast,6,01,00,5
OTHER,SouthEast,3,06,11,4
SEX,SouthEast,1,08,09,1
OTHER,NorthEast,4,10,16,14
CONDUCT,SouthWest,2,12,11,1
THEFT,NorthWest,1,09,21,8
THEFT,NorthWest,7,01,09,6
MISSING PERSONS,NorthEast,2,03,14,3
MISSING PERSONS,SouthEast,5,08,14,1
DRUG/ALC,NorthWest,2,10,10,1
SEX,SouthEast,7,04,01,3
THEFT,SouthWest,4,09,10,5
TRESPASSING,SouthEast,1,09,06,1
OTHER,NorthWest,3,11,21,3
FRAUD,SouthEast,2,10,10,1
SEX,Center,7,09,01,1
DRUG/ALC,Center,2,05,20,3
FRAUD,NorthEast,2,10,15,2
OTHER,SouthWest,5,03,07,3
DRUG/ALC,Center,5,01,16,1
OTHER,SouthWest,4,02,19,4
CONDUCT,SouthEast,5,05,07,1
FRAUD,Center,1,06,09,2
OTHER,SouthEast,2,07,23,2
FRAUD,NorthEast,1,04,13,1
THEFT,SouthEast,2,12,16,2
OTHER,SouthWest,4,09,12,11
MISSING PERSONS,SouthEast,6,12,18,1
THEFT,SouthWest,1,06,20,2
OTHER,Center,6,04,23,4
TRESPASSING,SouthEast,2,07,21,1
OTHER,SouthEast,6,09,23,6
FRAUD,NorthEast,6,01,22,1
MISSING PERSONS,NorthEast,5,03,00,1
OTHER,SouthEast,3,12,15,7
FRAUD,SouthWest,1,05,00,2
THEFT,SouthEast,5,05,02,1
OTHER,NorthEast,3,12,10,15
SEX,SouthEast,7,03,03,1
TRESPASSING,Center,3,06,07,2
THEFT,SouthWest,7,04,05,1
DRUG/ALC,NorthEast,3,09,07,1
CONDUCT,Center,2,11,23,1
THEFT,Center,3,02,16,3
CONDUCT,NorthEast,4,07,13,1
SEX,NorthEast,4,12,00,11
DRUG/ALC,SouthWest,1,06,14,1
THEFT,Center,5,05,00,1
OTHER,NorthWest,2,08,10,3
OTHER,NorthWest,5,03,15,11
THEFT,Center,5,10,18,9
MISSING PERSONS,Center,2,08,02,2
DRUG/ALC,NorthEast,4,08,16,2
OTHER,Center,6,12,20,9
OTHER,Center,2,02,15,4
THEFT,SouthWest,5,06,09,1
CONDUCT,Center,4,06,19,1
OTHER,SouthWest,1,02,17,5
THEFT,Center,5,11,12,3
THEFT,NorthEast,7,01,06,6
MISSING PERSONS,SouthWest,2,11,09,2
SEX,Center,6,02,21,1
THEFT,NorthEast,6,09,09,17
OTHER,Center,5,11,10,6
THEFT,Center,2,05,14,3
SEX,NorthEast,2,03,20,11
SEX,SouthEast,5,08,20,1
SEX,SouthWest,1,11,00,1
THEFT,NorthEast,5,10,17,27
THEFT,NorthEast,2,04,19,26
THEFT,SouthEast,6,06,13,5
THEFT,NorthEast,2,07,09,11
CONDUCT,NorthWest,2,06,07,1
CONDUCT,NorthEast,7,11,13,3
OTHER,NorthWest,1,07,22,3
OTHER,Center,6,01,02,5
OTHER,NorthWest,1,05,08,1
THEFT,NorthWest,2,08,12,2
SEX,SouthWest,5,01,00,2
OTHER,Center,1,01,10,5
CONDUCT,Center,1,01,05,1
SEX,NorthEast,6,06,23,8
THEFT,Center,4,10,07,3
OTHER,Center,3,05,23,3
DRUG/ALC,SouthEast,7,08,02,1
OTHER,NorthEast,2,12,04,4
CONDUCT,NorthWest,7,09,16,1
THEFT,SouthEast,4,01,03,1
OTHER,NorthEast,7,05,17,26
THEFT,NorthWest,7,11,20,5
TRESPASSING,NorthEast,2,12,11,2
MISSING PERSONS,SouthEast,2,04,22,2
DRUG/ALC,SouthWest,4,09,19,1
FRAUD,NorthWest,3,07,20,2
THEFT,NorthWest,4,07,20,1
THEFT,NorthWest,5,04,17,5
THEFT,NorthWest,2,10,19,3
DRUG/ALC,SouthWest,4,02,12,1
SEX,NorthEast,3,09,11,5
MISSING PERSONS,SouthEast,3,03,09,3
SEX,NorthEast,7,09,19,4
SEX,NorthEast,7,02,12,1
OTHER,SouthEast,1,08,13,5
OTHER,Center,7,10,00,12
THEFT,Center,1,01,12,3
SEX,NorthWest,4,03,09,1
CONDUCT,SouthEast,1,04,14,2
OTHER,Center,7,05,18,6
SEX,SouthEast,7,05,14,2
CONDUCT,NorthWest,7,01,15,1
THEFT,Center,5,05,14,1
DRUG/ALC,NorthEast,6,08,11,2
THEFT,SouthWest,7,04,23,4
CONDUCT,SouthWest,4,06,13,2
CONDUCT,Center,2,11,05,1
OTHER,Center,2,11,10,3
THEFT,NorthEast,5,04,19,35
THEFT,NorthWest,5,06,02,2
DRUG/ALC,Center,3,10,21,1
SEX,NorthEast,5,03,20,6
SEX,SouthEast,2,08,20,3
SEX,NorthEast,4,12,14,9
THEFT,NorthEast,2,10,17,26
FRAUD,Center,6,02,11,3
SEX,NorthWest,7,09,17,2
THEFT,NorthEast,5,07,09,16
OTHER,NorthEast,1,04,16,19
SEX,NorthWest,6,03,21,1
THEFT,NorthWest,5,08,12,2
DRUG/ALC,Center,1,05,09,1
OTHER,NorthWest,2,03,15,7
THEFT,Center,2,10,18,4
CONDUCT,SouthEast,7,02,13,1
THEFT,SouthWest,3,04,18,3
OTHER,SouthEast,4,12,17,4
THEFT,Center,2,05,00,1
CONDUCT,NorthWest,1,06,01,1
OTHER,NorthWest,5,08,10,3
MISSING PERSONS,Center,6,10,16,2
THEFT,SouthWest,2,06,09,3
THEFT,Center,2,11,12,5
OTHER,Center,5,02,15,3
THEFT,NorthWest,3,03,16,10
OTHER,NorthWest,3,05,11,3
OTHER,NorthWest,7,05,19,4
FRAUD,NorthEast,4,10,13,1
THEFT,NorthEast,3,10,13,16
FRAUD,Center,6,03,23,1
THEFT,NorthEast,4,09,21,34
SEX,Center,4,02,09,1
CONDUCT,SouthWest,7,08,17,1
SEX,NorthEast,6,06,05,1
THEFT,NorthWest,5,10,19,9
CONDUCT,Center,1,01,23,2
THEFT,NorthWest,2,04,17,5
SEX,SouthWest,6,07,23,1
DRUG/ALC,SouthEast,1,12,12,1
SEX,SouthEast,4,07,12,3
THEFT,Center,7,08,20,5
MISSING PERSONS,SouthWest,7,09,21,6
TRESPASSING,NorthEast,7,01,07,1
OTHER,NorthWest,1,10,16,3
MISSING PERSONS,SouthWest,6,03,17,2
OTHER,NorthEast,1,03,13,22
CONDUCT,NorthWest,3,10,20,1
OTHER,SouthWest,3,12,21,1
CONDUCT,NorthWest,2,11,11,1
SEX,SouthEast,7,11,12,2
THEFT,Center,3,07,02,1
SEX,NorthEast,1,09,08,2
OTHER,Center,7,10,14,8
CONDUCT,SouthEast,1,04,00,1
OTHER,NorthEast,5,12,04,9
CONDUCT,Center,3,07,07,1
SEX,NorthEast,6,08,07,2
CONDUCT,Center,1,09,00,1
THEFT,NorthWest,3,04,13,4
THEFT,SouthEast,1,12,00,2
OTHER,SouthWest,4,05,15,3
CONDUCT,NorthWest,3,09,03,1
THEFT,NorthWest,4,08,06,1
OTHER,SouthWest,6,08,12,3
SEX,NorthWest,1,09,07,1
SEX,SouthEast,2,02,03,2
CONDUCT,NorthEast,3,11,01,4
MISSING PERSONS,SouthEast,1,08,16,2
THEFT,SouthWest,1,09,22,2
CONDUCT,SouthEast,6,02,00,1
THEFT,SouthEast,7,06,14,2
OTHER,SouthWest,3,11,22,5
MISSING PERSONS,NorthWest,5,04,15,2
OTHER,NorthEast,5,09,02,9
THEFT,NorthEast,6,05,23,29
DRUG/ALC,Center,6,06,08,1
TRESPASSING,NorthEast,5,11,17,2
THEFT,SouthWest,6,08,10,1
MISSING PERSONS,SouthWest,2,01,12,1
THEFT,SouthWest,4,02,14,4
CONDUCT,SouthWest,4,01,19,1
THEFT,Center,5,01,09,1
CONDUCT,SouthEast,4,03,15,2
SEX,NorthEast,5,11,03,2
OTHER,NorthEast,4,03,05,2
FRAUD,NorthWest,2,12,09,1
CONDUCT,NorthEast,4,03,10,1
THEFT,NorthEast,3,01,02,7
OTHER,SouthEast,2,06,18,3
THEFT,SouthWest,1,08,02,1
OTHER,SouthEast,3,07,19,8
TRESPASSING,NorthEast,1,01,17,1
FRAUD,NorthEast,2,03,00,2
OTHER,SouthEast,7,07,11,1
FRAUD,SouthEast,5,08,00,1
DRUG/ALC,NorthWest,5,08,00,1
TRESPASSING,Center,4,11,07,3
TRESPASSING,NorthEast,6,03,09,2
OTHER,SouthWest,4,09,20,1
THEFT,SouthWest,1,06,12,1
THEFT,Center,1,11,09,3
THEFT,Center,7,02,03,2
OTHER,SouthWest,6,10,19,4
CONDUCT,NorthEast,3,01,07,2
OTHER,Center,3,09,09,3
OTHER,SouthEast,3,04,09,4
CONDUCT,SouthEast,7,01,22,1
OTHER,NorthEast,2,05,01,9
CONDUCT,SouthWest,6,09,08,1
CONDUCT,SouthWest,3,12,18,1
CONDUCT,NorthEast,1,07,23,2
MISSING PERSONS,NorthEast,5,10,15,5
DRUG/ALC,Center,2,11,00,3
OTHER,SouthWest,1,06,10,3
FRAUD,NorthEast,5,03,14,1
CONDUCT,NorthEast,5,06,08,2
THEFT,NorthEast,3,12,20,21
OTHER,NorthWest,4,06,21,1
SEX,Center,5,06,00,2
CONDUCT,SouthWest,7,12,23,1
OTHER,SouthEast,2,03,22,4
OTHER,NorthEast,5,08,22,17
SEX,NorthEast,1,10,04,2
OTHER,NorthEast,6,02,16,16
OTHER,SouthEast,4,11,11,8
CONDUCT,NorthEast,5,12,19,2
SEX,Center,6,11,08,1
SEX,NorthWest,6,07,01,1
OTHER,NorthEast,2,09,02,8
TRESPASSING,NorthWest,5,08,18,1
OTHER,SouthWest,7,02,07,1
OTHER,NorthWest,6,06,09,1
THEFT,NorthEast,7,10,01,26
MISSING PERSONS,SouthEast,4,07,14,1
THEFT,SouthEast,1,12,14,2
THEFT,SouthEast,6,01,19,7
THEFT,SouthWest,6,03,15,3
DRUG/ALC,NorthEast,5,06,03,1
THEFT,SouthEast,7,06,00,2
SEX,NorthWest,2,09,01,1
OTHER,NorthEast,6,07,02,10
TRESPASSING,Center,4,06,11,1
DRUG/ALC,Center,1,09,23,1
CONDUCT,NorthEast,6,05,12,4
CONDUCT,SouthEast,3,02,01,1
OTHER,Center,4,06,04,1
CONDUCT,NorthEast,4,08,15,2
SEX,NorthEast,2,11,03,1
CONDUCT,NorthWest,5,12,17,1
OTHER,SouthEast,4,06,07,3
MISSING PERSONS,NorthEast,1,03,16,2
THEFT,Center,7,07,06,4
MISSING PERSONS,SouthEast,7,11,14,2
OTHER,NorthEast,4,03,23,16
THEFT,SouthWest,4,02,00,4
FRAUD,SouthWest,3,02,00,1
CONDUCT,Center,7,05,21,2
SEX,SouthEast,1,09,21,1
THEFT,SouthWest,7,12,12,1
OTHER,Center,6,10,13,4
OTHER,NorthEast,1,05,07,17
THEFT,NorthWest,7,04,01,3
CONDUCT,NorthEast,2,06,08,2
FRAUD,NorthEast,2,03,14,1
THEFT,NorthEast,1,07,12,20
