category,hood,weekday,month,hour,count
THEFT,NorthEast,5,01,21,35
DRUG/ALC,SouthWest,2,01,19,1
DRUG/ALC,NorthEast,2,03,10,6
OTHER,SouthEast,5,11,02,1
SEX,Center,1,03,07,1
OTHER,SouthWest,7,04,04,1
THEFT,SouthWest,4,09,00,2
MISSING PERSONS,NorthEast,3,01,18,2
MISSING PERSONS,SouthWest,1,08,18,2
THEFT,SouthEast,3,12,17,1
THEFT,NorthWest,5,02,01,2
SEX,SouthWest,4,09,14,2
MISSING PERSONS,Center,6,12,12,1
SEX,NorthWest,4,11,21,2
OTHER,Center,5,11,00,5
DRUG/ALC,Center,4,01,15,2
DRUG/ALC,NorthEast,1,05,07,2
SEX,NorthWest,4,07,19,1
THEFT,Center,4,08,21,5
MISSING PERSONS,SouthWest,4,09,20,3
THEFT,SouthEast,5,11,18,6
OTHER,NorthWest,5,08,14,4
SEX,Center,6,04,04,3
THEFT,NorthWest,5,03,17,7
THEFT,SouthEast,6,06,16,3
THEFT,Center,5,07,07,5
MISSING PERSONS,SouthEast,7,07,11,1
THEFT,NorthEast,1,10,06,11
MISSING PERSONS,SouthEast,3,11,21,2
THEFT,SouthWest,4,04,02,1
SEX,NorthWest,3,03,13,5
DRUG/ALC,NorthEast,2,08,22,1
THEFT,NorthEast,7,09,20,32
THEFT,Center,2,02,17,6
SEX,SouthEast,4,06,11,1
SEX,NorthEast,3,10,16,2
SEX,NorthEast,5,02,18,5
SEX,SouthEast,2,07,04,1
DRUG/ALC,NorthWest,3,01,01,1
OTHER,NorthWest,7,09,15,8
OTHER,Center,5,05,12,14
THEFT,SouthEast,5,10,12,3
SEX,NorthWest,2,03,17,2
SEX,Center,2,07,07,1
OTHER,Center,7,12,09,3
DRUG/ALC,NorthEast,1,07,10,1
THEFT,NorthWest,5,10,20,8
SEX,SouthEast,4,12,15,2
THEFT,Center,3,02,13,1
OTHER,SouthWest,1,05,14,2
SEX,NorthEast,4,12,10,4
MISSING PERSONS,SouthWest,2,02,04,1
SEX,SouthEast,3,06,21,4
MISSING PERSONS,SouthWest,1,06,10,2
OTHER,NorthWest,2,08,00,3
MISSING PERSONS,NorthWest,3,12,15,2
THEFT,Center,5,05,10,3
OTHER,SouthEast,5,10,10,5
OTHER,NorthEast,5,10,15,10
DRUG/ALC,NorthEast,4,02,11,2
OTHER,Center,2,11,14,7
SEX,SouthEast,2,11,18,1
THEFT,SouthEast,5,07,04,5
THEFT,NorthEast,2,02,18,35
THEFT,NorthEast,6,10,21,47
SEX,SouthEast,2,10,12,1
THEFT,NorthWest,1,11,08,4
OTHER,SouthWest,5,02,06,4
THEFT,Center,1,07,01,3
DRUG/ALC,NorthEast,4,08,13,2
SEX,Center,1,08,08,1
MISSING PERSONS,Center,4,12,01,3
THEFT,Center,3,08,11,4
MISSING PERSONS,SouthEast,2,03,22,2
DRUG/ALC,NorthEast,5,05,01,1
SEX,Center,5,02,17,1
SEX,NorthWest,7,07,21,3
THEFT,Center,7,08,19,6
OTHER,NorthWest,3,09,08,1
OTHER,NorthWest,6,12,18,1
THEFT,SouthEast,4,11,07,1
SEX,NorthEast,2,04,20,3
THEFT,Center,4,07,18,5
THEFT,NorthWest,1,04,06,1
THEFT,SouthWest,2,01,10,1
SEX,SouthEast,7,02,17,1
THEFT,NorthEast,2,03,19,27
OTHER,SouthEast,4,07,00,3
THEFT,SouthEast,5,08,19,6
MISSING PERSONS,SouthWest,4,05,15,1
MISSING PERSONS,Center,3,08,07,4
OTHER,SouthEast,1,04,23,1
OTHER,NorthWest,7,05,20,3
THEFT,NorthWest,3,08,05,3
THEFT,NorthEast,7,11,17,32
DRUG/ALC,Center,7,06,18,2
OTHER,Center,1,09,23,10
SEX,Center,3,11,05,2
OTHER,SouthEast,5,12,09,5
OTHER,NorthEast,5,06,03,6
SEX,NorthWest,3,04,16,2
THEFT,SouthEast,7,05,10,3
OTHER,Center,7,10,10,3
THEFT,Center,3,11,23,10
MISSING PERSONS,SouthEast,4,04,16,2
OTHER,SouthEast,1,08,16,10
SEX,NorthEast,4,10,09,4
THEFT,NorthWest,5,01,08,3
THEFT,NorthEast,7,05,15,25
THEFT,NorthEast,5,04,20,34
SEX,SouthWest,4,06,17,1
OTHER,SouthWest,6,09,03,1
SEX,NorthEast,5,03,19,2
SEX,SouthEast,2,08,19,4
THEFT,NorthWest,6,11,09,1
OTHER,Center,1,01,00,2
OTHER,NorthEast,7,02,14,22
OTHER,NorthEast,3,03,06,4
OTHER,Center,4,06,06,5
SEX,Center,6,08,09,1
OTHER,SouthWest,6,12,13,2
OTHER,NorthWest,5,04,15,10
OTHER,SouthEast,7,05,12,3
THEFT,Center,7,10,12,13
THEFT,SouthEast,1,01,18,3
THEFT,NorthWest,3,06,07,2
THEFT,NorthEast,4,07,17,38
OTHER,SouthEast,7,11,00,8
THEFT,NorthWest,6,04,21,7
DRUG/ALC,NorthEast,7,06,17,7
SEX,NorthWest,7,08,18,1
SEX,NorthEast,1,05,11,5
THEFT,Center,7,11,18,5
SEX,SouthWest,6,11,02,2
THEFT,NorthEast,3,07,22,24
DRUG/ALC,NorthEast,4,03,23,2
THEFT,NorthEast,3,05,08,20
THEFT,Center,4,11,04,3
OTHER,SouthWest,2,01,12,8
SEX,NorthWest,4,08,04,2
DRUG/ALC,SouthEast,3,07,19,1
SEX,SouthWest,4,04,02,1
SEX,NorthWest,5,03,17,1
SEX,SouthEast,6,06,16,1
SEX,Center,5,07,07,1
THEFT,SouthEast,6,09,04,1
SEX,NorthEast,1,10,06,1
THEFT,SouthWest,1,11,10,2
THEFT,Center,6,04,04,3
THEFT,NorthWest,2,10,20,3
OTHER,NorthEast,2,10,15,16
OTHER,Center,5,11,14,7
THEFT,NorthWest,4,07,19,5
OTHER,NorthWest,5,08,00,3
THEFT,Center,2,05,10,5
OTHER,SouthWest,3,09,10,7
OTHER,SouthEast,2,10,10,3
THEFT,NorthWest,4,11,21,3
SEX,SouthEast,5,10,12,1
THEFT,NorthWest,4,04,09,1
THEFT,NorthEast,5,02,18,56
DRUG/ALC,NorthWest,7,06,19,1
THEFT,SouthEast,4,06,11,3
THEFT,NorthEast,3,10,16,25
SEX,Center,2,02,17,2
DRUG/ALC,NorthEast,2,05,01,1
MISSING PERSONS,NorthEast,2,08,22,1
SEX,NorthEast,7,09,20,6
THEFT,NorthWest,3,03,13,4
DRUG/ALC,SouthEast,3,04,09,3
OTHER,NorthEast,4,12,12,28
DRUG/ALC,SouthWest,1,06,10,5
THEFT,SouthEast,2,11,18,8
OTHER,NorthWest,2,08,14,1
SEX,Center,5,05,10,5
OTHER,Center,2,11,00,17
THEFT,SouthEast,3,06,21,6
MISSING PERSONS,SouthEast,5,06,18,1
MISSING PERSONS,NorthEast,1,07,10,2
OTHER,SouthWest,1,10,18,3
THEFT,NorthEast,4,12,10,21
THEFT,SouthEast,4,12,15,3
OTHER,NorthEast,6,01,22,19
THEFT,NorthWest,2,03,17,2
OTHER,SouthWest,1,05,00,3
THEFT,Center,2,07,07,2
THEFT,SouthWest,7,08,13,1
THEFT,Center,5,02,17,7
THEFT,NorthWest,7,07,21,2
SEX,Center,7,08,19,2
THEFT,NorthWest,3,11,11,1
OTHER,SouthWest,1,11,12,5
OTHER,Center,1,06,09,6
SEX,Center,3,08,11,1
THEFT,NorthWest,7,11,19,13
THEFT,SouthWest,3,02,19,8
SEX,Center,1,07,01,3
THEFT,Center,1,08,08,7
OTHER,Center,2,05,12,10
OTHER,NorthWest,1,09,11,6
THEFT,SouthWest,3,09,12,1
SEX,NorthEast,6,10,21,4
SEX,NorthEast,2,02,18,3
DRUG/ALC,NorthEast,6,02,16,3
THEFT,SouthEast,6,04,07,3
OTHER,NorthEast,1,04,13,19
SEX,SouthEast,5,07,04,1
THEFT,SouthEast,7,02,17,2
SEX,NorthEast,2,03,19,8
SEX,SouthEast,5,08,19,3
THEFT,NorthEast,2,04,20,23
OTHER,SouthEast,4,07,14,6
SEX,Center,4,07,18,2
OTHER,NorthWest,7,01,16,6
OTHER,NorthWest,2,04,15,3
SEX,SouthEast,4,11,07,1
THEFT,SouthWest,3,03,18,4
SEX,Center,7,07,04,1
SEX,NorthEast,7,05,15,9
THEFT,NorthEast,4,10,09,20
THEFT,NorthEast,4,02,07,6
DRUG/ALC,SouthEast,4,04,16,1
OTHER,SouthEast,1,04,05,1
THEFT,NorthWest,3,08,23,4
OTHER,SouthWest,4,10,01,1
SEX,SouthEast,7,05,10,1
OTHER,SouthWest,5,07,03,3
OTHER,Center,1,09,05,5
DRUG/ALC,Center,4,09,16,1
SEX,Center,3,11,23,3
THEFT,NorthWest,3,04,16,8
OTHER,SouthWest,5,01,12,7
THEFT,Center,3,11,05,2
SEX,NorthEast,7,11,17,6
SEX,SouthEast,1,01,18,2
OTHER,NorthEast,7,02,00,13
SEX,NorthEast,4,07,17,5
THEFT,SouthWest,7,03,23,3
THEFT,Center,6,08,09,3
DRUG/ALC,NorthEast,5,09,02,2
DRUG/ALC,NorthEast,1,12,17,6
THEFT,NorthEast,5,03,19,34
THEFT,SouthEast,2,08,19,4
MISSING PERSONS,SouthEast,4,06,07,2
SEX,NorthEast,5,04,20,6
THEFT,SouthWest,4,06,17,5
THEFT,SouthWest,5,01,10,5
OTHER,Center,6,06,08,5
OTHER,NorthEast,2,06,03,11
SEX,NorthEast,3,05,08,2
SEX,NorthEast,3,07,22,13
THEFT,SouthWest,6,11,02,1
OTHER,SouthEast,2,12,09,6
OTHER,NorthEast,1,03,16,19
DRUG/ALC,NorthEast,4,03,05,2
THEFT,NorthEast,1,05,11,28
THEFT,SouthWest,3,06,22,2
SEX,Center,7,11,18,1
OTHER,SouthEast,7,11,14,1
THEFT,NorthWest,2,01,08,2
SEX,NorthWest,6,04,21,2
THEFT,NorthWest,7,08,18,10
OTHER,Center,6,12,19,5
MISSING PERSONS,NorthEast,7,06,17,1
OTHER,NorthWest,1,10,13,4
OTHER,NorthWest,1,01,02,4
THEFT,NorthEast,2,01,07,1
OTHER,Center,6,07,22,5
OTHER,NorthEast,5,12,06,7
MISSING PERSONS,Center,1,01,10,1
THEFT,SouthWest,4,05,17,4
OTHER,Center,6,05,08,5
THEFT,SouthEast,6,10,08,1
THEFT,SouthWest,2,12,18,4
THEFT,SouthWest,4,11,15,3
SEX,NorthEast,7,12,11,3
SEX,NorthEast,3,12,19,3
SEX,SouthWest,4,02,10,2
THEFT,Center,6,03,06,2
THEFT,SouthWest,3,05,22,3
THEFT,NorthEast,1,06,11,17
OTHER,Center,2,09,22,7
THEFT,SouthWest,6,08,00,1
THEFT,Center,7,02,01,6
OTHER,SouthEast,2,04,22,4
SEX,SouthWest,6,08,14,2
SEX,NorthEast,1,01,01,2
OTHER,SouthEast,1,12,12,6
THEFT,SouthWest,3,07,08,2
OTHER,NorthEast,2,05,03,4
SEX,Center,4,03,08,4
DRUG/ALC,NorthEast,1,03,13,2
SEX,NorthEast,3,06,08,7
MISSING PERSONS,NorthEast,7,11,15,1
SEX,SouthWest,1,07,11,1
DRUG/ALC,SouthEast,3,02,08,1
OTHER,NorthEast,6,11,23,8
THEFT,SouthEast,1,12,10,2
MISSING PERSONS,NorthEast,4,07,15,1
THEFT,NorthEast,1,12,15,34
SEX,NorthEast,5,01,07,4
OTHER,NorthWest,1,12,20,1
SEX,SouthWest,5,12,18,1
THEFT,NorthWest,4,02,08,3
MISSING PERSONS,SouthEast,1,02,11,2
THEFT,Center,1,03,21,7
OTHER,NorthEast,7,03,02,3
MISSING PERSONS,Center,7,05,18,1
THEFT,SouthWest,7,07,15,1
OTHER,Center,4,09,13,7
DRUG/ALC,NorthEast,1,11,11,1
OTHER,SouthEast,4,04,13,3
MISSING PERSONS,Center,7,10,00,1
SEX,NorthEast,7,06,15,7
MISSING PERSONS,NorthEast,3,11,08,1
OTHER,SouthEast,3,03,09,12
OTHER,Center,4,12,03,6
SEX,SouthEast,7,06,10,1
MISSING PERSONS,NorthWest,5,03,15,1
MISSING PERSONS,SouthEast,5,05,18,3
SEX,NorthEast,7,10,03,3
SEX,NorthEast,1,11,07,1
DRUG/ALC,Center,2,11,10,1
THEFT,NorthWest,6,01,12,6
OTHER,SouthWest,1,06,00,5
OTHER,NorthEast,6,08,11,21
SEX,SouthEast,2,02,01,3
OTHER,SouthWest,2,04,21,1
SEX,Center,4,01,17,2
THEFT,SouthEast,3,05,21,2
OTHER,NorthEast,1,07,14,16
OTHER,Center,3,10,21,1
DRUG/ALC,NorthEast,1,08,23,4
OTHER,SouthWest,2,11,09,3
THEFT,SouthEast,6,12,02,2
OTHER,Center,2,06,12,9
THEFT,NorthWest,2,12,13,6
DRUG/ALC,SouthWest,5,07,01,1
THEFT,NorthEast,2,11,01,10
SEX,Center,3,01,22,2
OTHER,Center,1,05,09,7
THEFT,SouthEast,1,10,09,6
DRUG/ALC,NorthEast,1,04,16,7
OTHER,NorthEast,4,04,05,3
DRUG/ALC,NorthEast,5,01,11,2
OTHER,NorthEast,6,02,13,6
OTHER,SouthWest,7,12,14,1
THEFT,SouthEast,5,02,01,2
SEX,NorthEast,7,01,04,3
THEFT,NorthWest,3,12,17,8
THEFT,Center,1,02,04,1
SEX,NorthEast,4,01,18,3
SEX,SouthEast,1,07,17,4
DRUG/ALC,NorthWest,5,08,10,2
DRUG/ALC,SouthEast,2,05,18,4
OTHER,SouthEast,4,03,16,8
THEFT,SouthEast,4,05,11,3
OTHER,Center,4,10,11,8
OTHER,NorthWest,6,01,10,4
THEFT,NorthWest,4,12,22,6
THEFT,SouthEast,6,01,20,4
SEX,NorthEast,5,11,01,2
SEX,SouthWest,6,04,15,1
THEFT,NorthEast,3,12,19,39
OTHER,Center,4,05,06,3
THEFT,SouthEast,4,10,06,1
THEFT,NorthEast,7,12,11,19
OTHER,SouthEast,7,06,12,7
SEX,SouthWest,4,11,15,3
THEFT,NorthWest,3,05,07,1
MISSING PERSONS,SouthEast,7,02,15,3
SEX,NorthEast,2,01,07,1
MISSING PERSONS,NorthEast,7,02,10,2
OTHER,NorthWest,3,07,12,5
DRUG/ALC,NorthEast,7,11,15,1
THEFT,NorthWest,1,02,21,3
THEFT,Center,4,03,08,3
THEFT,NorthEast,3,06,08,23
OTHER,SouthEast,7,08,02,2
OTHER,SouthWest,6,03,17,3
THEFT,NorthEast,1,01,01,4
THEFT,SouthWest,3,08,01,1
OTHER,NorthWest,4,10,23,3
THEFT,SouthWest,6,08,14,3
SEX,Center,7,02,01,1
DRUG/ALC,NorthEast,7,05,17,1
THEFT,SouthWest,4,02,10,3
SEX,Center,6,03,06,1
SEX,NorthEast,1,06,11,7
OTHER,NorthEast,3,08,09,29
OTHER,SouthWest,1,01,09,1
SEX,NorthWest,4,02,08,2
THEFT,SouthWest,5,12,18,5
THEFT,NorthEast,5,01,07,10
DRUG/ALC,NorthWest,6,05,09,1
OTHER,SouthWest,4,09,19,5
THEFT,NorthWest,3,07,10,5
OTHER,NorthEast,6,11,05,1
OTHER,NorthEast,2,12,06,9
THEFT,NorthWest,7,03,01,2
OTHER,SouthWest,4,02,12,5
MISSING PERSONS,SouthEast,3,02,08,5
SEX,NorthEast,1,12,15,5
DRUG/ALC,NorthEast,4,07,15,3
OTHER,SouthEast,3,07,20,1
OTHER,SouthEast,6,02,23,3
DRUG/ALC,Center,4,05,04,1
THEFT,SouthEast,7,06,10,3
OTHER,Center,5,09,22,9
OTHER,SouthEast,5,04,22,3
THEFT,NorthEast,7,06,15,36
OTHER,NorthWest,7,06,20,5
SEX,SouthWest,7,07,15,1
OTHER,NorthEast,5,05,03,5
MISSING PERSONS,Center,7,10,14,1
MISSING PERSONS,NorthEast,1,11,11,2
OTHER,SouthWest,6,10,20,5
THEFT,Center,4,01,17,8
SEX,SouthEast,3,05,21,2
MISSING PERSONS,SouthWest,1,05,10,2
OTHER,SouthWest,6,01,08,2
THEFT,Center,5,06,10,2
THEFT,SouthEast,2,02,01,1
OTHER,Center,7,04,22,1
OTHER,NorthEast,1,07,00,10
OTHER,NorthEast,3,09,07,16
OTHER,SouthEast,7,09,22,2
SEX,NorthWest,6,01,12,4
OTHER,SouthWest,1,06,14,1
OTHER,SouthEast,6,11,13,5
DRUG/ALC,NorthEast,3,04,06,1
THEFT,NorthEast,7,10,03,15
THEFT,NorthEast,1,11,07,8
SEX,SouthEast,1,02,07,1
THEFT,Center,3,01,22,6
DRUG/ALC,NorthEast,1,08,05,1
OTHER,NorthEast,4,08,16,15
SEX,SouthEast,1,10,09,2
OTHER,SouthWest,7,12,00,1
MISSING PERSONS,NorthEast,5,01,11,2
OTHER,NorthEast,4,04,23,11
SEX,NorthEast,2,11,01,5
THEFT,NorthWest,1,03,04,1
SEX,SouthEast,6,12,02,2
THEFT,SouthWest,4,12,07,2
OTHER,SouthEast,6,03,11,1
THEFT,SouthEast,6,05,16,4
OTHER,Center,6,10,16,8
MISSING PERSONS,NorthWest,2,03,15,2
THEFT,NorthEast,4,01,18,35
THEFT,SouthEast,1,07,17,5
OTHER,Center,5,08,02,3
MISSING PERSONS,SouthEast,4,12,17,4
OTHER,SouthWest,5,04,21,2
THEFT,NorthEast,7,01,04,7
THEFT,SouthWest,6,04,15,1
THEFT,NorthEast,5,11,01,8
MISSING PERSONS,NorthWest,3,05,11,1
OTHER,SouthWest,5,11,09,4
MISSING PERSONS,SouthWest,7,01,18,2
OTHER,Center,5,06,12,10
THEFT,NorthWest,5,12,13,2
SEX,NorthWest,4,12,22,1
DRUG/ALC,NorthEast,2,01,11,5
OTHER,NorthEast,3,04,04,4
THEFT,NorthWest,5,09,03,2
SEX,NorthWest,4,01,01,1
THEFT,SouthEast,3,03,13,5
OTHER,SouthWest,5,10,08,4
THEFT,NorthWest,4,06,11,7
OTHER,NorthEast,1,10,05,8
DRUG/ALC,NorthEast,4,10,16,3
SEX,NorthEast,4,02,21,1
SEX,NorthWest,5,10,12,1
THEFT,Center,4,09,09,2
MISSING PERSONS,NorthEast,6,10,11,7
OTHER,NorthWest,2,10,10,4
THEFT,SouthEast,4,11,21,3
OTHER,NorthEast,2,03,00,31
THEFT,SouthEast,4,07,19,7
OTHER,SouthEast,5,08,00,3
OTHER,SouthWest,1,11,20,3
OTHER,NorthEast,4,01,02,10
THEFT,SouthWest,2,02,23,3
THEFT,Center,5,08,18,6
OTHER,Center,2,05,20,8
THEFT,SouthWest,3,09,20,5
THEFT,SouthEast,2,10,20,2
MISSING PERSONS,Center,2,02,22,2
SEX,SouthEast,5,03,17,3
DRUG/ALC,NorthWest,2,06,18,1
SEX,NorthEast,2,08,17,3
SEX,SouthWest,2,02,05,1
SEX,Center,3,01,15,1
OTHER,Center,5,01,16,5
OTHER,SouthEast,1,09,11,1
THEFT,NorthWest,2,10,12,3
SEX,SouthEast,1,11,08,2
OTHER,Center,1,04,11,4
MISSING PERSONS,Center,4,08,11,2
DRUG/ALC,SouthWest,4,09,12,1
SEX,NorthEast,3,08,13,6
SEX,Center,6,12,00,1
THEFT,SouthEast,7,11,19,4
THEFT,Center,3,12,01,1
THEFT,SouthEast,7,07,21,3
THEFT,SouthEast,3,11,11,3
THEFT,Center,6,12,14,8
SEX,NorthEast,7,02,19,1
THEFT,SouthEast,2,03,17,2
DRUG/ALC,Center,6,04,23,1
THEFT,NorthEast,5,08,17,35
SEX,NorthEast,3,02,11,4
SEX,SouthEast,5,10,20,3
THEFT,NorthWest,4,12,15,3
THEFT,Center,1,01,19,7
MISSING PERSONS,NorthWest,5,06,18,2
THEFT,SouthWest,5,02,05,1
THEFT,NorthEast,1,02,08,18
THEFT,NorthWest,3,06,21,4
DRUG/ALC,NorthEast,3,12,10,1
OTHER,NorthEast,5,03,14,20
OTHER,SouthEast,2,08,14,1
SEX,Center,2,08,18,2
OTHER,NorthEast,4,12,20,18
SEX,Center,7,01,08,2
SEX,NorthEast,7,09,12,1
THEFT,NorthWest,2,11,18,10
DRUG/ALC,SouthEast,3,12,15,1
DRUG/ALC,NorthEast,3,10,09,2
SEX,Center,7,10,20,2
SEX,NorthEast,4,03,04,1
THEFT,SouthWest,2,03,11,2
OTHER,SouthWest,2,05,16,4
OTHER,Center,6,07,15,12
THEFT,Center,3,09,16,2
DRUG/ALC,NorthEast,3,02,07,2
THEFT,SouthEast,3,04,16,1
DRUG/ALC,NorthWest,4,04,16,1
THEFT,SouthEast,3,08,23,4
SEX,SouthEast,5,01,08,6
SEX,NorthEast,7,03,18,2
SEX,NorthEast,5,04,12,6
THEFT,SouthWest,4,11,22,3
OTHER,Center,1,11,16,7
OTHER,NorthEast,2,04,10,15
OTHER,NorthWest,3,08,06,3
OTHER,SouthWest,1,09,17,1
OTHER,SouthWest,5,12,02,3
THEFT,SouthWest,3,05,15,3
DRUG/ALC,NorthEast,1,05,21,3
THEFT,Center,4,08,07,2
OTHER,Center,2,09,15,8
MISSING PERSONS,NorthEast,6,09,13,3
OTHER,SouthEast,7,01,16,7
OTHER,SouthEast,2,04,15,9
OTHER,NorthEast,6,05,04,6
OTHER,NorthWest,4,07,14,2
SEX,SouthEast,1,04,06,1
THEFT,SouthWest,3,11,17,3
THEFT,NorthWest,7,02,17,4
THEFT,Center,5,07,21,10
MISSING PERSONS,SouthEast,3,11,07,2
THEFT,Center,5,11,19,11
OTHER,SouthWest,3,02,14,5
SEX,NorthEast,3,03,23,4
THEFT,Center,1,05,13,4
SEX,Center,4,06,23,1
OTHER,Center,7,08,00,6
OTHER,SouthEast,1,10,13,12
THEFT,NorthEast,1,12,22,15
THEFT,NorthEast,6,10,07,7
OTHER,SouthWest,6,02,01,1
THEFT,NorthEast,6,02,09,9
THEFT,NorthEast,2,04,12,20
SEX,SouthEast,6,04,21,1
THEFT,SouthEast,7,08,18,14
THEFT,SouthEast,2,01,08,1
MISSING PERSONS,NorthEast,4,05,08,2
SEX,Center,6,09,21,2
OTHER,NorthWest,7,11,14,2
SEX,Center,7,03,17,1
OTHER,NorthWest,2,12,09,1
THEFT,NorthEast,3,03,05,2
DRUG/ALC,NorthEast,6,05,06,3
THEFT,Center,4,06,05,1
THEFT,SouthWest,2,11,13,4
THEFT,SouthWest,7,07,22,6
MISSING PERSONS,NorthWest,4,06,07,2
MISSING PERSONS,NorthEast,3,07,17,1
SEX,Center,2,11,19,4
THEFT,SouthWest,7,05,08,4
THEFT,NorthWest,2,08,19,9
OTHER,SouthWest,5,01,20,3
DRUG/ALC,Center,5,06,19,3
SEX,NorthEast,7,06,22,4
OTHER,Center,2,01,16,8
OTHER,Center,7,04,15,8
SEX,Center,4,09,09,3
THEFT,NorthWest,5,10,12,4
THEFT,NorthEast,4,02,21,19
OTHER,SouthEast,7,09,15,10
MISSING PERSONS,NorthEast,4,10,16,3
OTHER,NorthEast,7,09,10,8
SEX,NorthWest,4,06,11,1
SEX,SouthEast,3,03,13,1
DRUG/ALC,SouthEast,1,06,08,1
OTHER,NorthEast,1,10,23,17
THEFT,Center,3,01,15,4
THEFT,SouthWest,2,02,05,3
THEFT,SouthWest,7,10,16,1
THEFT,SouthEast,5,03,17,3
THEFT,NorthWest,6,06,16,4
THEFT,NorthEast,2,08,17,29
SEX,NorthWest,6,09,04,1
SEX,SouthEast,2,10,20,1
SEX,SouthWest,2,02,23,1
OTHER,NorthEast,2,03,14,35
OTHER,SouthEast,5,08,14,7
SEX,Center,5,08,18,1
DRUG/ALC,NorthEast,6,10,11,3
THEFT,NorthWest,5,11,18,7
SEX,SouthEast,4,07,19,1
DRUG/ALC,Center,2,10,02,2
OTHER,,7,08,12,1
SEX,SouthEast,4,11,21,4
SEX,SouthEast,7,07,21,2
OTHER,SouthEast,3,09,08,6
OTHER,SouthWest,2,10,08,4
SEX,Center,6,12,14,2
OTHER,SouthEast,6,12,18,1
OTHER,Center,3,04,08,5
THEFT,SouthWest,1,01,13,1
THEFT,NorthEast,3,08,13,20
THEFT,Center,6,12,00,9
SEX,NorthWest,2,10,12,2
THEFT,SouthEast,1,11,08,4
DRUG/ALC,Center,4,08,11,1
THEFT,NorthEast,7,09,12,21
MISSING PERSONS,Center,5,10,02,1
THEFT,Center,7,01,08,1
THEFT,SouthWest,5,02,23,2
THEFT,Center,2,08,18,6
THEFT,SouthWest,6,04,22,5
SEX,NorthEast,1,02,08,2
OTHER,NorthEast,5,03,00,28
OTHER,SouthEast,2,08,00,4
SEX,Center,1,01,19,1
DRUG/ALC,NorthWest,1,07,15,2
THEFT,NorthEast,3,02,11,20
OTHER,Center,5,05,20,9
MISSING PERSONS,SouthEast,4,06,21,1
THEFT,SouthEast,5,10,20,2
SEX,NorthWest,4,12,15,1
THEFT,NorthEast,7,02,19,23
SEX,NorthEast,5,08,17,7
THEFT,SouthEast,5,01,08,5
THEFT,NorthEast,7,03,18,23
THEFT,NorthEast,5,04,12,39
MISSING PERSONS,NorthWest,4,04,16,2
OTHER,NorthWest,1,08,16,3
MISSING PERSONS,SouthEast,7,10,02,1
SEX,SouthEast,3,08,23,1
THEFT,NorthWest,7,05,10,8
MISSING PERSONS,NorthEast,3,10,09,2
THEFT,NorthEast,4,03,04,6
THEFT,Center,3,06,04,2
SEX,Center,3,09,16,6
DRUG/ALC,Center,4,11,23,1
DRUG/ALC,NorthEast,2,07,13,1
OTHER,NorthWest,5,12,09,2
MISSING PERSONS,NorthEast,3,02,07,2
OTHER,SouthEast,7,05,20,6
THEFT,SouthEast,3,08,05,3
THEFT,Center,7,10,20,14
THEFT,SouthWest,5,11,13,5
SEX,Center,5,11,19,3
OTHER,NorthWest,4,07,00,1
SEX,Center,5,07,21,2
THEFT,NorthWest,5,08,19,9
THEFT,SouthEast,1,04,06,2
SEX,SouthWest,3,11,17,1
DRUG/ALC,NorthEast,6,12,03,1
DRUG/ALC,NorthEast,7,11,22,1
THEFT,NorthWest,4,11,07,1
DRUG/ALC,Center,3,07,18,1
SEX,Center,4,08,07,1
OTHER,SouthWest,2,01,20,2
OTHER,Center,3,11,06,4
THEFT,SouthWest,5,03,11,1
OTHER,SouthWest,5,05,16,3
MISSING PERSONS,NorthEast,5,07,13,1
SEX,NorthEast,3,03,05,1
SEX,SouthWest,2,11,13,1
THEFT,Center,7,03,17,7
DRUG/ALC,NorthEast,4,07,22,2
THEFT,Center,6,09,21,6
SEX,NorthEast,6,02,09,4
OTHER,SouthWest,3,02,00,3
SEX,NorthEast,2,04,12,4
THEFT,SouthEast,6,04,21,2
OTHER,Center,7,08,14,8
SEX,SouthEast,2,01,08,2
SEX,NorthEast,6,10,07,2
OTHER,NorthWest,7,11,00,1
THEFT,NorthEast,3,03,23,19
DRUG/ALC,NorthEast,4,05,08,1
SEX,Center,1,05,13,2
THEFT,Center,4,06,23,3
SEX,NorthEast,1,12,22,1
THEFT,NorthWest,1,01,18,5
THEFT,SouthWest,1,05,19,3
THEFT,SouthEast,3,06,07,4
OTHER,Center,5,09,15,14
OTHER,SouthEast,5,04,15,9
OTHER,NorthWest,7,05,12,4
THEFT,NorthEast,7,06,22,30
OTHER,NorthEast,5,04,10,29
THEFT,SouthEast,6,11,09,4
OTHER,SouthWest,2,12,02,1
THEFT,Center,2,07,21,8
THEFT,Center,2,11,19,16
THEFT,NorthWest,5,03,18,5
THEFT,SouthEast,5,05,15,1
THEFT,SouthWest,2,06,07,1
OTHER,Center,5,10,15,4
DRUG/ALC,Center,4,02,11,3
OTHER,SouthWest,1,04,19,5
MISSING PERSONS,SouthWest,4,08,19,1
OTHER,NorthEast,2,11,14,16
SEX,SouthEast,4,03,21,2
THEFT,NorthEast,5,05,10,33
MISSING PERSONS,SouthEast,2,06,17,3
THEFT,NorthEast,3,02,13,20
SEX,Center,4,12,10,5
THEFT,SouthWest,7,12,01,3
SEX,NorthEast,2,07,07,6
OTHER,NorthEast,7,12,09,6
THEFT,SouthEast,5,11,17,8
THEFT,SouthWest,1,01,11,1
